,ID,SalePrice,BuildingClass,ZoningClass,LotFrontageFt,LotAreaSqFt,StreetType,AlleyAccess,LotShape,LandContour,UtilityAccess,LotConfiguration,LandSlopeType,NeighborhoodName,ConditionPrimary,ConditionSecondary,BuildingType,HouseStyle,OverallQuality,OverallCondition,YearBuilt,YearRemodeled,RoofStyle,RoofMaterial,ExteriorCovering1,ExteriorCovering2,MasonryType,MasonryArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,BasementFinishedArea1,BasementFinishType2,BasementFinishedArea2,BasementUnfinishedSF,TotalBasementSF,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,FirstFloorSF,SecondFloorSF,LowQualitySF,AboveGroundLivingArea,BasementFullBath,BasementHalfBath,FullBathrooms,HalfBathrooms,BedroomsAboveGround,KitchensAboveGround,KitchenQuality,TotalRoomsAboveGround,Functionality,NumberOfFireplaces,FireplaceQuality,GarageType,GarageYearBuilt,GarageFinishType,GarageCapacity,GarageArea,GarageQuality,GarageCondition,DrivewayPaved,WoodDeckArea,OpenPorchArea,EnclosedPorchArea,ThreeSeasonPorchArea,ScreenPorchArea,PoolArea,PoolQuality,FenceType,MiscellaneousFeature,MiscellaneousValue,MonthSold,YearSold,SaleType,SaleCondition,LotFrontageFtnan,MasonryAreanan,GarageYearBuiltnan
80,81,12.173032791451973,0.2352941176470588,0.75,0.5776580917777061,0.45065553534790737,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,1.0,0.5555555555555556,0.625,0.3014705882352941,0.6885245901639345,0.0,0.0,1.0,1.0,0.6666666666666666,0.36,0.3333333333333333,0.6666666666666666,0.5,0.75,0.75,0.25,0.16666666666666666,0.07937632884479093,0.8333333333333333,0.0,0.1917808219178082,0.14664484451718496,1.0,0.5,1.0,1.0,0.47827247479972934,0.4648910411622276,0.0,0.6573933362295032,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.38317757009345793,1.0,0.25,0.35895627644569816,0.6666666666666666,1.0,1.0,0.0,0.1316270566727605,0.0,0.0,0.525,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
584,585,11.79810440720389,0.17647058823529413,0.25,0.3284263672070855,0.30320468089956254,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.13636363636363635,0.4,1.0,0.75,0.2,0.3333333333333333,0.75,0.5441176470588235,0.2459016393442623,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.37842465753424653,0.1446808510638298,1.0,1.0,1.0,1.0,0.4108095899499684,0.2828087167070218,0.0,0.5481710459207503,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.6915887850467289,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.09782608695652174,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
587,588,11.827736204810263,0.38235294117647056,0.75,0.4662070654230954,0.3729481362768594,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.0,0.4444444444444445,0.625,0.19852941176470587,0.459016393442623,1.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.6666666666666666,0.11906449326718639,0.8333333333333333,0.0,0.07191780821917808,0.1374795417348609,1.0,0.5,1.0,1.0,0.3579190094563711,0.0,0.0,0.3345739697825074,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.12149532710280372,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1026,1027,12.028738630247258,0.0,0.75,0.4611710699445053,0.38510299922272107,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.2,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3676470588235294,0.8360655737704918,0.0,0.0,0.4,0.5,0.6666666666666666,0.2025,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.12349397590361447,0.8333333333333333,0.0,0.2444349315068493,0.20752864157119477,1.0,0.5,1.0,1.0,0.5036552776657768,0.0,0.0,0.47080468261938124,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.6666666666666666,0.8,0.8,0.46728971962616817,0.3333333333333333,0.5,0.3251057827926657,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.29791666666666666,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
766,767,12.188417710291453,0.2352941176470588,0.75,0.49506374709743084,0.4073773013103148,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5454545454545454,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.16176470588235295,0.3770491803278689,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.02625,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,1.0,0.06980864635010631,0.8333333333333333,0.0,0.2508561643835616,0.16039279869067105,1.0,0.5,1.0,1.0,0.4073500430754775,0.35544794188861983,0.0,0.5785388079441689,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.205607476635514,0.3333333333333333,0.5,0.34978843441466856,0.6666666666666666,1.0,1.0,0.2660443407234539,0.1206581352833638,0.2826086956521739,0.0,0.0,0.0,0.0,0.5,0.5,0.03225806451612903,0.1818181818181818,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
1093,1094,11.891361900690473,0.0,0.75,0.4508887432565305,0.3836242868613706,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.2,1.0,0.75,0.6000000000000001,0.4444444444444445,0.875,0.3014705882352941,0.14754098360655737,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.10375000000000001,0.3333333333333333,1.0,0.5,0.5,0.75,0.5,1.0,0.11711552090715804,0.8333333333333333,0.0,0.08690068493150685,0.14140752864157122,1.0,0.75,1.0,1.0,0.48399197943424355,0.0,0.0,0.4524239105046681,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.27102803738317754,0.3333333333333333,0.5,0.6234132581100141,0.6666666666666666,1.0,1.0,0.0,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1073,1074,11.979799201207037,0.2352941176470588,0.75,0.4711754616031938,0.3544062279411673,1.0,1.0,0.3333333333333333,0.0,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,1.0,0.5555555555555556,0.625,0.23529411764705882,0.5409836065573771,1.0,0.0,0.6000000000000001,0.7000000000000001,0.6666666666666666,0.08750000000000001,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.0947909284195606,0.8333333333333333,0.0,0.0663527397260274,0.11292962356792145,1.0,0.5,1.0,1.0,0.27893494060809987,0.3525423728813559,0.0,0.5134641454898374,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.29906542056074764,1.0,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.294049008168028,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
60,61,11.970350312009105,0.0,0.75,0.4066403062325974,0.4517365168686234,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.014705882352941176,0.04918032786885246,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.6666666666666666,0.16672572643515238,0.8333333333333333,0.0,0.09289383561643835,0.18952536824877253,1.0,1.0,1.0,1.0,0.4705094671360337,0.0,0.0,0.43982078649316314,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.4,0.0,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,1.0,1.0,0.0,0.0,0.0
1210,1211,12.14950229404178,0.2352941176470588,0.75,0.44563844305834177,0.421801000300299,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.1323529411764706,0.3114754098360656,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.4516267123287671,0.17266775777414076,1.0,1.0,1.0,1.0,0.4352570333059953,0.38256658595641646,0.0,0.6045923239774091,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.16822429906542055,0.6666666666666666,0.5,0.32581100141043723,0.6666666666666666,1.0,1.0,0.7409568261376895,0.19012797074954296,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.025806451612903226,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
891,892,12.058152515453552,0.2352941176470588,0.75,0.44563844305834177,0.4212069113505976,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.22794117647058823,0.5245901639344263,1.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.0575,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.04004252303330971,0.3333333333333333,0.3392130257801899,0.0821917808219178,0.1502454991816694,1.0,0.75,1.0,1.0,0.38261746276824793,0.3704600484261501,0.0,0.5720821914799541,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.6666666666666666,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.2835472578763127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
597,598,12.17664898415669,0.588235294117647,0.75,0.34266427477173456,0.21611827797018002,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.6666666666666666,0.045,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.538527397260274,0.20589198036006548,1.0,1.0,1.0,1.0,0.5428679713760061,0.0,0.0,0.5074597533305565,0.0,1.0,0.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,1.0,0.75,0.45698166431593795,0.6666666666666666,1.0,1.0,0.14002333722287047,0.029250457038391225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.25,1.0,1.0,0.0,0.0,0.0
810,811,12.106252310247962,0.0,0.75,0.48569261471700664,0.4020273707564572,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5454545454545454,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.625,0.23529411764705882,0.13114754098360656,1.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.061875,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.11746987951807229,0.5,0.25576662143826323,0.0,0.17021276595744683,1.0,0.25,1.0,1.0,0.5168937055827505,0.0,0.0,0.48317964249812295,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8,0.29906542056074764,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.30921820303383896,0.0,0.0,0.0,0.0,0.8780487804878049,1.0,0.75,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
140,141,11.652687407345388,0.0,0.75,0.44563844305834177,0.4088554078307445,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.07654145995747696,0.8333333333333333,0.0,0.18493150684931506,0.14140752864157122,1.0,0.5,1.0,1.0,0.3596750838517542,0.0,0.0,0.3362155053427145,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.0,0.0,0.2803738317757009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.3333333333333333,0.75,0.0,0.0,1.0
1232,1233,11.53076538309856,0.4117647058823529,0.75,0.44563844305834177,0.39618931112731137,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.4,1.0,0.5,0.6000000000000001,0.3333333333333333,0.5,0.33088235294117646,0.7540983606557378,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.49148595408280604,0.0,0.0,0.4594290954246514,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.2,0.4205607476635514,0.3333333333333333,0.5,0.32581100141043723,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
761,762,11.512925464970229,0.05882352941176469,0.25,0.38858111692291897,0.32699454813421847,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.13636363636363635,0.2,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.625,0.9836065573770493,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.5,0.5,0.07175761871013465,0.8333333333333333,0.0,0.3167808219178082,0.18739770867430444,1.0,0.5,1.0,1.0,0.5145738003672773,0.0,0.0,0.4810110516243413,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.24999999999999997,0.75,0.0,0.2,0.4,0.411214953271028,0.3333333333333333,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1274,1275,11.842229212112828,0.17647058823529413,0.75,0.34266427477173456,0.27732596141181487,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.7272727272727273,0.4,1.0,0.75,0.2,0.4444444444444445,0.625,0.7132352941176471,0.0819672131147541,0.0,0.0,0.2,0.4,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2829623287671233,0.1081833060556465,1.0,1.0,1.0,1.0,0.2583234685354663,0.2852300242130751,0.0,0.46686470243292355,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.8,0.4,0.205607476635514,0.3333333333333333,0.5,0.38928067700987307,0.6666666666666666,1.0,1.0,0.28238039673278875,0.0,0.14673913043478262,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1220,1221,11.652687407345388,0.0,0.75,0.4238592228593645,0.35067816832328447,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3088235294117647,0.7049180327868853,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.05527994330262226,0.5,0.40705563093622793,0.0,0.14926350245499184,1.0,0.5,1.0,1.0,0.38013592369171967,0.0,0.0,0.35534179992186843,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.8,0.3925233644859813,0.3333333333333333,0.25,0.20310296191819463,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
19,20,11.842229212112828,0.0,0.75,0.44563844305834177,0.34456150763322824,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.375,0.7377049180327869,1.0,0.0,0.8,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333333,0.0,0.2247431506849315,0.1684124386252046,1.0,0.5,1.0,1.0,0.5254688463399919,0.0,0.0,0.4911954751552141,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.75,0.0,0.2,0.8,0.47663551401869153,0.3333333333333333,0.25,0.20733427362482368,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.75,0.0,0.0,0.0,0.0,0.0
754,755,11.957611286231675,0.0,0.75,0.39469927205060285,0.35391323722146106,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.875,0.29411764705882354,0.0819672131147541,0.0,0.0,0.7000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,1.0,0.07778171509567683,0.5,0.3202170963364993,0.049229452054794516,0.1679214402618658,1.0,0.75,1.0,1.0,0.4247089528175043,0.0,0.0,0.39700758158151217,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.4,0.37383177570093457,0.6666666666666666,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.1995332555425904,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
538,539,11.970350312009105,0.0,0.75,0.4403125963841563,0.42756007955886677,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.27941176470588236,0.639344262295082,1.0,0.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.11750000000000001,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.11924167257264352,0.8333333333333333,0.0,0.16181506849315067,0.17201309328968906,1.0,0.5,1.0,1.0,0.47083612520822316,0.0,0.0,0.44012613850042337,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.4,0.8,0.35514018691588783,0.3333333333333333,0.25,0.23695345557122707,0.6666666666666666,1.0,1.0,0.543757292882147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
953,954,12.05524975579559,0.2352941176470588,0.75,0.4403125963841563,0.4192900825032151,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.4090909090909091,0.4,1.0,0.75,1.0,0.4444444444444445,0.375,0.2867647058823529,0.6557377049180328,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.145,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.6666666666666666,0.09957476966690292,0.5,0.1309362279511533,0.012414383561643835,0.12831423895253682,1.0,1.0,1.0,1.0,0.47376342831171403,0.387409200968523,0.0,0.6274228438003089,0.0,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.25,0.3333333333333333,0.0,0.8,0.3644859813084112,0.6666666666666666,0.5,0.37376586741889983,0.6666666666666666,1.0,1.0,0.35589264877479576,0.34552102376599636,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.025806451612903226,0.7272727272727273,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
592,593,11.835008964139341,0.0,0.75,0.38858111692291897,0.31798280857957906,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4090909090909091,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.875,0.19117647058823528,0.09836065573770493,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,0.25,1.0,0.14457831325301204,0.8333333333333333,0.0,0.0,0.1335515548281506,1.0,1.0,1.0,1.0,0.3380444336424633,0.0,0.0,0.31599570053130943,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.21495327102803738,1.0,0.5,0.5754583921015515,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1408,1409,11.740061037553975,0.2941176470588235,0.25,0.38858111692291897,0.3491668309889897,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.4,1.0,0.75,1.0,0.3333333333333333,0.75,0.7352941176470588,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.25,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2662671232876712,0.10180032733224223,1.0,0.75,1.0,1.0,0.30155826263600805,0.30121065375302664,0.0,0.49747987927622495,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.411214953271028,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
1340,1341,11.719939634354555,0.0,0.75,0.44563844305834177,0.36269689382815185,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.5,0.2647058823529412,0.6065573770491803,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3672945205479452,0.14042553191489363,1.0,0.5,1.0,1.0,0.36316297354779303,0.0,0.0,0.3394758996524212,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.308411214953271,0.3333333333333333,1.0,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1113,1114,11.809319478024031,0.0,0.75,0.4238592228593645,0.37700379289944896,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.39705882352941174,0.03278688524590164,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.11392629340892985,0.8333333333333333,0.0,0.15625,0.16497545008183306,1.0,0.75,1.0,1.0,0.4180108425067188,0.0,0.0,0.3907463512542253,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.5046728971962616,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.03290676416819013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
735,736,12.0015054797889,0.32352941176470584,0.25,0.38858111692291897,0.4143689333370437,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.4,1.0,0.75,0.4,0.6666666666666665,0.75,0.6764705882352942,0.6065573770491803,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.75,0.75,0.5,0.16666666666666666,0.06909992912827782,0.8333333333333333,0.0,0.20976027397260272,0.14402618657937807,0.5,0.25,0.0,1.0,0.3666190099250861,0.43002421307506056,0.0,0.5895118387854228,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.6666666666666666,0.6000000000000001,0.4,0.8598130841121495,0.3333333333333333,0.5,0.22566995768688292,0.6666666666666666,1.0,0.0,0.0,0.623400365630713,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
922,923,12.043494890772815,0.0,0.75,0.4182081213682387,0.40389071796037346,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.8,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.004961020552799433,0.8333333333333333,0.0,0.5513698630136986,0.2153846153846154,1.0,1.0,1.0,1.0,0.5189120215836325,0.0,0.0,0.4850663151219554,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,1.0,0.5,0.27997179125528915,0.6666666666666666,1.0,1.0,0.11668611435239205,0.0,0.0,0.045275590551181105,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,1.0,1.0,0.0,0.0,0.0
